time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
1.4400000000000008,-0.16873057475038125,0.002578920495945346,12.541960166520525,6.277819139450967,0.02692939850627063,0.0,-0.2988642200065926,-0.044878234707519934,3.4047694829277027,-0.05025128704705413,0.006307743655423558,0.0,473.59627832571783,474.25104748966027,474.1529362467921,472.1302335554518,0.6229021252706866
1.5000000000000009,-0.1871652659984467,-0.00022345297999845428,12.747103134394818,6.2747923649899136,0.027509738237889714,0.0,-0.31568306563480053,-0.04880900823116267,3.4332387616726936,-0.05164399844007026,4.173096093555012e-05,0.0,425.5542839574418,425.0174848060091,424.9947380318454,424.8735818867933,0.4256235006696262
1.560000000000001,-0.20668647114979188,-0.0032829333999663275,12.956189516182425,0.0021934487860395535,0.029144921839368898,0.0,-0.33519894672466033,-0.052044925651488584,3.5359931114894536,-0.09338627514148576,-0.015206769914433128,0.0,449.38513988154784,448.1474300401415,450.9928184104052,447.60518271298264,0.22045907587043034
1.620000000000001,-0.2274112792978955,-0.006380876514901134,13.171757551964667,6.279838947367857,0.028220681406646797,0.0,-0.3555246395858888,-0.05179117547507758,3.649253854816916,-0.09759446369847637,-0.016265468445551327,0.0,453.2642471531416,453.17925644575104,452.84970874395896,452.5036082036259,0.007355827268874071
1.680000000000001,-0.24933127533215024,-0.009548958198860234,13.393779697371084,6.281621336817199,0.028628484981407354,0.0,-0.37516383791501107,-0.053595519749006185,3.7511530005286136,-0.12909380716934912,-0.004523772291120362,0.0,449.2097175876431,450.16101528437076,451.95132181607323,449.39499698759545,-0.2127675663110813
1.740000000000001,-0.2723451111108112,-0.012814911797054157,13.618329779506888,6.274153672707943,0.03219001279781253,0.0,-0.39225032102827256,-0.05589539570168644,3.733889772935048,-0.13619363724217975,0.015756364881389043,0.0,411.95453243314216,413.7440134067699,412.0903305737207,411.4448227563639,-0.43788340053105856
1.8000000000000012,-0.2966407314810886,-0.016391429691702417,13.846460664401015,6.267389355819613,0.047007052326135224,0.0,-0.41913129018658696,-0.0640265107283412,3.869940077954131,-0.1504451683434284,0.0553733783212476,0.0,459.58024687806244,462.71016628521477,462.0645602380751,460.9219033994859,-0.6660584567137011
1.8600000000000012,-0.3228022789363423,-0.020596492815895158,14.08194603790447,6.258842951835165,0.05397754555352652,0.0,-0.45360184510681595,-0.07700869245301357,3.9791352651842242,-0.15933248000491615,0.07513039003608529,0.0,453.4007785865171,454.9881078785305,454.6124944213596,453.8780999428964,-0.9024281772990459
1.9200000000000013,-0.3512024969356649,-0.0257419838296609,14.32377171037704,6.253226967087034,0.07045668440197339,0.0,-0.49469648650942727,-0.095045667626976,4.081226075196086,-0.18232161316788714,0.11185079630239544,0.0,451.71011285799295,454.6681344851504,453.735053272143,451.85933990771196,-1.1473883422701916
1.9800000000000013,-0.3824381665567337,-0.03213305632512575,14.572585714770188,6.242811045462993,0.07721614342939898,0.0,-0.5471769312897844,-0.11907230093184848,4.2119916856157555,-0.19153833674664994,0.11334285628282918,0.0,462.69724699072526,462.82536499723625,463.2056220474562,462.4483159837352,-1.401679935922464
2.0400000000000014,-0.41664842504527816,-0.0400045499450654,14.825148088277444,6.236202789474781,0.08411942523085614,0.0,-0.5937612510657294,-0.14385698629875837,4.206680686473164,-0.21697865552037915,0.11585250855535284,0.0,421.12587611050503,421.35532814271363,421.51485433541075,419.26848134340156,-1.664963520310182
2.1000000000000014,-0.4539149873563507,-0.049574715461046345,15.078949314930647,6.223987497591626,0.09223052719438307,0.0,-0.6492179410394523,-0.1762738500336056,4.253034360638383,-0.22807230568276257,0.10279278967065018,0.0,437.58804676357613,436.5107161010346,439.2892137931089,438.31928283216024,-1.933466811678461
2.1600000000000015,-0.4947313538373437,-0.061352669303227664,15.336034694168118,6.212686622206533,0.105789099141262,0.0,-0.7125848213023254,-0.21740539313754462,4.316006888777499,-0.21231921753258504,0.13139746244363093,0.0,442.93433127076685,445.2920311434802,443.2395935710302,444.4832393413553,-2.2093330543760437
2.2200000000000015,-0.539638841269024,-0.07582524748047217,15.597034584301811,6.202287199019626,0.11959482532873889,0.0,-0.7856703972694663,-0.2659724937224061,4.383453937086693,-0.23031982007865975,0.10351208604938672,0.0,446.72499809880725,444.4586691323406,448.06718867093684,446.55432888576155,-2.494378395841367
2.2800000000000016,-0.5889819100560973,-0.09324805921246351,15.860431465438399,6.201302104939838,0.12684856354666252,0.0,-0.8597291331980496,-0.3148206631162123,4.396253219527134,-0.27078381931554923,0.11356320417794612,0.0,429.54122460896315,430.40328913917915,431.5556088900641,428.0640321793469,-2.7888037011491784
2.3400000000000016,-0.643532138108324,-0.11407965526579479,16.12946618268666,6.1866341067020425,0.13368057751517703,0.0,-0.9592930035228632,-0.381132067043457,4.570571363403164,-0.28580335798892853,0.11426729846756582,0.0,480.0527017694896,480.11660922698564,481.73931960982037,480.53150285122814,-3.0936844465076816
2.4000000000000017,-0.7042145031466014,-0.13923051019822563,16.408892051455336,6.170426818303179,0.14087860130672603,0.0,-1.0641740868261396,-0.45897449548969543,4.742533159688022,-0.2763116596122436,0.10654891259486837,0.0,481.43032100865236,480.8559364192473,482.4751896229001,483.1173991312898,-3.4161068411693156
2.4600000000000017,-0.7706833488030937,-0.16887050721950728,16.69385065952121,6.153921671460921,0.1507737993664966,0.0,-1.1523085890204245,-0.5304598567205279,4.755633205606398,-0.2807183846750725,0.12588383561660588,0.0,433.91844437355724,435.5504552268253,435.4357114679248,434.98693690650725,-3.755052961495972
2.520000000000002,-0.8430959178490584,-0.20350805024838656,16.9826430366174,6.137361802680328,0.15840716647645614,0.0,-1.2621575148576836,-0.625742311959374,4.869814456507999,-0.28787285617711317,0.12801203642931963,0.0,468.1476774113444,468.3269744435108,468.0299109986353,467.3957637592249,-4.106292299476373
2.580000000000002,-0.9213449458782227,-0.24336313348957675,17.272565940560128,6.120232069082915,0.16630295097668757,0.0,-1.3467982534650067,-0.7040728230507186,4.794182180801623,-0.2933831260061844,0.12159110990411294,0.0,408.1044926915614,407.5468647196864,408.40724381271906,407.8219078996911,-4.470789144466293
2.640000000000002,-1.005067985521443,-0.28843452602252156,17.559410697669186,6.102661123661353,0.17678966514403882,0.0,-1.4448739488190343,-0.7997308269725341,4.766862599618994,-0.2968851315055102,0.10078446628835258,0.0,426.6833119386428,424.915439586427,424.42315151338283,424.0296480224768,-4.842264441954663
2.700000000000002,-1.0945371921388964,-0.3392252204371468,17.84286036071401,6.084858627034912,0.18327444212772992,0.0,-1.5379835858728117,-0.8946382263883149,4.681311851658927,-0.29643846214801717,0.09223764447228393,0.0,406.21625922978177,405.4582178741722,405.71725133790017,405.6585599158534,-5.221437740052876
2.760000000000002,-1.1903633228787074,-0.3966922984276067,18.124618520393277,6.067168320866932,0.189539643656782,0.0,-1.6567547670080245,-1.0224590330474308,4.709851407372745,-0.29403979660878626,0.10047921122838084,0.0,445.20237786568237,445.88393435246417,444.72481028622286,444.8324622927964,-5.608890779339963
2.820000000000002,-1.2933122972563171,-0.4619806844320627,18.407363335910286,6.057301065778848,0.1958340777685743,0.0,-1.7754123913283029,-1.1545765523421532,4.714422588265448,-0.3258107766626762,0.1050511941475662,0.0,438.93129430466814,439.3197680422602,440.0169568575931,437.2821663486424,-6.010074679207758
2.880000000000002,-1.4044733568494256,-0.5365053765169934,18.695058118446752,6.038372701835073,0.2021317823090456,0.0,-1.9304968142370056,-1.331397928966909,4.873770640519287,-0.3357238938894372,0.10295747804610458,0.0,489.6643243699291,489.51692214014645,489.2493664783867,488.41030013527586,-6.428453965565575
2.940000000000002,-1.524755447007144,-0.6216070970739148,18.990536341214955,6.028211797403847,0.2129059811823888,0.0,-2.0798658695724517,-1.506137937078373,4.974198687813677,-0.3022946011094765,0.1252738149404778,0.0,473.6311616049264,475.35459885559186,473.30293355989005,475.76878858682085,-6.87125220547561
3.000000000000002,-1.6535494553026522,-0.716624080127012,19.288926412144,6.010983719836954,0.2212750025325505,0.0,-2.2139772508984854,-1.6624632108449198,4.971212155314766,-0.2929801812132545,0.11388710554194494,0.0,444.53668285180976,443.61584363049275,443.69457268356126,444.36760630519177,-7.335379794549636
3.0600000000000023,-1.7907621508210798,-0.8215525664612746,19.58796023750467,6.00066753213731,0.22817092691380747,0.0,-2.3603472227690565,-1.835883335349257,4.995653103349769,-0.3237280913093245,0.10969213451235045,0.0,456.1464748561103,455.82218540036575,455.5122121328543,452.95437163643993,-7.8165180486344
3.1200000000000023,-1.9362683622668788,-0.9363370595581093,19.885778427385603,5.982789033792432,0.2359468433762686,0.0,-2.490485733410592,-1.9915906414453275,4.930920482493859,-0.31126037136057005,0.12052336886792943,0.0,426.07015319627914,427.00735806971386,427.20022060967466,428.15347915917874,-8.314228321420213
3.1800000000000024,-2.09074717394862,-1.062006385204939,20.18364173059757,5.964558490162741,0.2441912660694019,0.0,-2.659481786660473,-2.1988392763439952,4.996236000557163,-0.30505612761273854,0.10823189091440233,0.0,473.1643153712646,472.22820921748496,472.19513204659887,472.58226777777816,-8.82758603866785
3.2400000000000024,-2.253949235250785,-1.1984423133218802,20.479255031448666,5.950198222663332,0.2507952148896271,0.0,-2.7811473718818287,-2.3500312146037223,4.857247979412615,-0.28447252434467046,0.10320420609663754,0.0,405.21845488816825,404.77730747384754,404.59200362872167,406.34175005890313,-9.359371025234587
3.3000000000000025,-2.4266601035705806,-1.346828226626165,20.77416323237158,5.937499579392506,0.2570043353517253,0.0,-2.9762949968683174,-2.5970593054801236,4.971169178217359,-0.2627439247385541,0.1038652014650152,0.0,492.2660537747799,492.3231360793577,491.8038637479528,493.3414429764252,-9.905860476894079
3.3600000000000025,-2.61168312092288,-1.5108930212916722,21.077379206137113,5.921727012673655,0.26322548665237555,0.0,-3.191494832177849,-2.872907596395964,5.133604652913199,-0.2632438923059361,0.10227689056640414,0.0,511.935929528643,511.83062697036223,510.86559388043685,510.77015985313335,-10.481654697833715
3.4200000000000026,-2.8083123744820395,-1.6899170239528913,21.385095972981297,5.907748716415938,0.2697791204433999,0.0,-3.3632827816196333,-3.0954779795099805,5.122273831180937,-0.2496333664964316,0.09390102693994541,0.0,461.4650968974598,460.8114455494097,460.1626365086266,461.17436825174116,-11.088449683482065
3.4800000000000026,-3.0150512522403745,-1.8820910366690138,21.690900644341898,5.894886608330012,0.27549416161580886,0.0,-3.5284210742813524,-3.3111262041264564,5.070135373962026,-0.2668148055491894,0.09604093409398512,0.0,450.2736996538117,450.4542916048447,450.2103467915021,448.7528614005862,-11.71650877504539
3.5400000000000027,-3.232246693531563,-2.0880018787004024,21.994865413898648,5.87896497134744,0.2813481991179758,0.0,-3.711792248520793,-3.5535695383614754,5.060422996520934,-0.27146838363196735,0.09131454705143757,0.0,467.9613927761836,467.6003400064579,466.89358526038393,466.46135014536986,-12.363816839056696
3.6000000000000028,-3.460515455785628,-2.308638708327535,22.297884141982994,5.8643837818989475,0.29072511312684757,0.0,-3.897793605644347,-3.8017880605076493,5.038519383336341,-0.2870324990591677,0.11177509386017251,0.0,466.47378822606476,468.0769662669733,467.0420739127365,465.75267784369095,-13.033107906450788
3.660000000000003,-3.6980337746469822,-2.541568155300911,22.593069798957284,5.847175221818116,0.29817189825059387,0.0,-4.020105376348664,-3.96359866969446,4.800782875848808,-0.2864876140614329,0.12007567607843803,0.0,389.02066462368543,389.8111164369655,390.7249972368012,390.67991310167764,-13.719528955546757
3.720000000000003,-3.944263391859809,-2.7861193606660835,22.87756897951649,5.832604701279163,0.308946171357678,0.0,-4.188278541141838,-4.188898913528762,4.681287680008801,-0.26992182526214464,0.1396066967844852,0.0,436.740035491243,438.3813453374778,436.41051321902046,437.710125133413,-14.413476619903552
3.780000000000003,-4.201595328019113,-3.0454977178323,23.157019328057284,5.818313896027906,0.3240372479114848,0.0,-4.390458736640948,-4.457594626032712,4.631691858393623,-0.2862889402594778,0.16681702343975846,0.0,465.5149808553923,467.65951020319284,466.0459252701086,464.6914849395264,-15.12316780037576
3.840000000000003,-4.470948176544938,-3.3207042995418243,23.43225911618537,5.801328039246448,0.3371794173607068,0.0,-4.588778830075733,-4.716712170785947,4.54104117709922,-0.28254901710574903,0.18504316748741123,0.0,455.7051402929206,457.1879685886681,455.96167852704394,456.18034312475004,-15.854113484624754
3.900000000000003,-4.7516169416977645,-3.610568707474797,23.69981608175369,5.805656583028934,0.3501818729584665,0.0,-4.767770359825132,-4.945071138354147,4.377001652130384,-0.33430018198250677,0.16869513241069514,0.0,433.6432254646945,432.2995151948921,434.4159741359694,429.95822928644424,-16.603401275794084
3.960000000000003,-5.044616602443931,-3.9158965163373827,23.960803960006714,5.788113720498952,0.36143168614252996,0.0,-4.9994504348687725,-5.2332009010027685,4.320181169397058,-0.3529169404013222,0.17919078586801854,0.0,474.149780943707,474.9820450072176,475.75323836485836,474.21411853219223,-17.369538770887075
4.020000000000002,-5.351580694143465,-4.238583900279827,24.21776493687208,5.769878301999494,0.3737563596754203,0.0,-5.233276032551,-5.5236948378618305,4.2426575479496025,-0.33529925521398857,0.19178193897421789,0.0,472.90368678706125,473.90314342033696,472.6897304080931,473.9301306141665,-18.159365612442215
4.080000000000001,-5.671591728345626,-4.5774518713474235,24.467139264350212,5.750053350487907,0.3852597327608942,0.0,-5.434332147168628,-5.772684461363118,4.067947426535219,-0.34255186461581216,0.19158956397460528,0.0,443.3472755582648,443.3673672609998,442.81910562592816,442.10411467241534,-18.970987191702186
4.14,-6.003654186823878,-4.931253723751436,24.70537484259112,5.729511149643219,0.39823924955912826,0.0,-5.635026850065779,-6.021441045191497,3.871297431628957,-0.3454140633106174,0.20378749638206925,0.0,438.2338340698401,439.2848269894462,440.1090059395689,439.7492769026565,-19.7980132570468
4.199999999999998,-6.345571418098659,-5.297240566621109,24.92678797734914,5.709167402764152,0.4104764299665131,0.0,-5.762970667594773,-6.179086124409569,3.508661840627455,-0.3534850396160002,0.20096285107181638,0.0,370.3418784175086,370.11323756691934,372.70872501595056,371.768060924731,-20.63415293163788
4.259999999999997,-6.698478684216949,-5.676814568982269,25.132371737427327,5.688809249581176,0.42557235965619533,0.0,-6.001163667745598,-6.473793124973528,3.341416138327782,-0.3445110616088662,0.21889314356459122,0.0,458.28172642314473,459.74576053410317,459.908656725558,460.49734857950403,-21.474016308473086
4.319999999999996,-7.066212199348285,-6.074670502018046,25.32814880385462,5.671166242100579,0.4387294234472723,0.0,-6.256988791676483,-6.788254513095191,3.18168042381725,-0.3266146452937292,0.21562755571674883,0.0,469.44593755068223,469.2365493596284,469.89749231360497,471.17263684878503,-22.33207615422813
4.379999999999995,-7.450074023276711,-6.492287219848214,25.51500189201861,5.654566066665847,0.4519005522190085,0.0,-6.538637697259338,-7.132199194242914,3.043573210340445,-0.3468182022680001,0.20899836499520277,0.0,486.7576322777572,486.30175357274277,486.549435074108,484.93011843588766,-23.213177327934993
4.439999999999993,-7.8481451866490755,-6.927215688251308,25.688410308582675,5.6395220117334866,0.46505272280304943,0.0,-6.7309175599288125,-7.365818188913001,2.7351249428851605,-0.32169097439269334,0.19914159935907366,0.0,423.1606926559369,422.35498888027547,420.6349033326077,422.6820621573396,-24.115001825901167
4.499999999999992,-8.258818178619636,-7.377346294565833,25.84454416087302,5.653231602109079,0.4783292936832044,0.0,-6.9589867976077,-7.638059565659958,2.468702269690452,-0.2599426419901944,0.2106213943623733,0.0,444.48454600371645,445.4650525085046,442.21354680714563,447.18101025495423,-25.026621042997647
4.559999999999991,-8.683881688404966,-7.844364161693257,25.98537136165134,5.641174992624077,0.4925531819477458,0.0,-7.210124383555903,-7.929143062101508,2.223147016778339,-0.28178997368182307,0.22327041252346222,0.0,457.08145899589863,458.13287239461107,457.7798180775236,455.9672978300444,-25.951196196707244
4.6199999999999894,-9.12412146062431,-8.32888945782127,26.11103200127707,5.62431398864512,0.507873888704963,0.0,-7.464733326881179,-8.221661962514572,1.9627314900735167,-0.2803438948454117,0.23731291046865163,0.0,457.56421715045553,458.73110710886647,458.38453678626774,458.4219666968754,-26.89136401251705
4.679999999999988,-9.579200216269893,-8.8304227452686,26.219839434445966,5.617331621540327,0.5225652926614002,0.0,-7.70493999925359,-8.496046559212592,1.662157283440275,-0.2471650433351985,0.24357849313991362,0.0,447.74772004538636,448.3140827756664,446.9563010431968,449.5810018423501,-27.84603425022113
4.739999999999987,-10.048605287582706,-9.34820864878925,26.30999807638536,5.627903823285001,0.5372769646912907,0.0,-7.94272449794139,-8.763368607601604,1.3421817562488572,-0.3035908279024185,0.23876029658219403,0.0,443.9961436913377,443.65913392047923,447.31175636565405,442.6189672118326,-28.81218535321579
4.799999999999986,-10.532890883564004,-9.882506692596712,26.3813210025713,5.611556915301451,0.5525901434388967,0.0,-8.200162052833544,-9.046503636024784,1.032377964192747,-0.31981523985041227,0.22660649143989922,0.0,453.92289199594376,452.9998540026836,455.26468000875366,453.86883320148166,-29.789151619402524
4.859999999999984,-11.03230866698462,-10.433442463863768,26.43304569548527,5.593207171702657,0.5789705826982674,0.0,-8.447292497239703,-9.31762319408969,0.6884457919590489,-0.3311241698166171,0.2645906426037005,0.0,447.10992802518774,450.25181305236816,447.2710430914896,446.24189339073604,-30.777596296301887
4.919999999999983,-11.547472498447458,-11.001439002734315,26.46451316941628,5.5751165872432615,0.5958553037502083,0.0,-8.724542010814725,-9.615245284214568,0.3570452578677691,-0.3176748624983667,0.2523182804171236,0.0,464.65090272743066,463.7525744642008,464.1508395544025,465.1014835111086,-31.77671994586078
4.979999999999982,-12.080580223020311,-11.58849787495616,26.47694661243545,5.578737857117385,0.6153731310424337,0.0,-9.04595999705137,-9.952537539802131,0.054696562567212115,-0.371061860342901,0.22816253262779337,0.0,487.4465133044724,485.6913855060716,491.04944985021325,486.96635854729067,-32.79021672024274
5.0399999999999805,-12.633225941420088,-12.195875557279138,26.47090375952291,5.558762073026674,0.6290688952546031,0.0,-9.374563754015435,-10.292753061099678,-0.26036651041713427,-0.3556512737322655,0.22843244221171569,0.0,491.85216400304387,491.91842157438543,491.6439422056047,492.66104728901564,-33.82239551900439
